date;direction;internal;calls_count;duration_per_call;total_duration_per_call
2019-09-13 21:00:00;out;False;17;0,0;25,11764705882353
2019-09-13 21:00:00;out;False;2;342,0;357,5
2019-09-14 21:00:00;out;False;1;0,0;6,0
2019-09-14 21:00:00;out;False;12;0,0;12,916666666666666
2019-09-14 21:00:00;out;False;2;30,5;43,5
2019-09-14 21:00:00;out;False;1;0,0;6,0
2019-09-14 21:00:00;out;False;1;298,0;313,0
2019-09-14 21:00:00;out;False;4;47,75;58,75
2019-09-15 21:00:00;out;False;21;0,0;16,142857142857142
2019-09-15 21:00:00;out;False;3;298,6666666666667;314,3333333333333
2019-09-15 21:00:00;out;False;22;41,59090909090909;55,04545454545455
2019-09-15 21:00:00;out;False;5;460,8;472,2
2019-09-16 21:00:00;out;False;2;398,5;406,0
2019-09-16 21:00:00;out;False;38;36,86842105263158;53,10526315789474
2019-09-16 21:00:00;out;False;4;0,0;15,75
2019-09-16 21:00:00;out;False;14;0,0;25,357142857142858
2019-09-16 21:00:00;out;False;1;267,0;277,0
2019-09-17 21:00:00;out;False;5;94,8;107,8
2019-09-17 21:00:00;out;False;3;0,0;33,0
2019-09-18 21:00:00;out;False;43;23,953488372093023;41,86046511627907
2019-09-18 21:00:00;out;False;1;59,0;67,0
2019-09-18 21:00:00;out;False;8;651,25;664,75
2019-09-18 21:00:00;out;False;61;39,721311475409834;55,57377049180328
2019-09-18 21:00:00;out;False;8;0,0;33,875
2019-09-18 21:00:00;out;False;49;0,0;26,122448979591837
2019-09-19 21:00:00;out;False;1;95,0;108,0
2019-09-20 21:00:00;out;False;7;0,0;22,714285714285715
2019-09-20 21:00:00;out;False;10;10,3;33,1
2019-09-28 21:00:00;out;False;32;33,59375;50,0625
2019-09-28 21:00:00;out;False;26;0,0;23,692307692307693
2019-09-28 21:00:00;out;False;1;287,0;298,0
2019-09-29 21:00:00;out;False;57;33,43859649122807;47,59649122807018
2019-09-29 21:00:00;out;False;68;0,0;16,941176470588236
2019-09-29 21:00:00;out;False;12;353,0833333333333;366,25
2019-09-29 21:00:00;out;False;6;317,5;329,5
2019-09-29 21:00:00;out;False;124;42,78225806451613;58,153225806451616
2019-09-29 21:00:00;out;False;1;326,0;341,0
2019-09-29 21:00:00;out;False;30;0,0;23,6
2019-09-29 21:00:00;out;False;1;239,0;244,0
2019-09-30 21:00:00;out;False;40;44,85;59,425
2019-09-30 21:00:00;out;False;16;45,1875;60,9375
2019-09-30 21:00:00;out;False;12;0,0;21,166666666666668
2019-09-30 21:00:00;out;False;18;0,0;32,0
2019-09-30 21:00:00;out;False;3;459,6666666666667;469,3333333333333
2019-10-01 21:00:00;out;False;9;374,55555555555554;386,55555555555554
2019-10-01 21:00:00;out;False;27;0,0;20,296296296296298
2019-10-01 21:00:00;out;False;62;30,225806451612904;43,54838709677419
2019-10-01 21:00:00;out;False;16;0,0;38,625
2019-10-01 21:00:00;out;False;27;39,81481481481482;57,592592592592595
2019-10-01 21:00:00;out;False;1;353,0;381,0
2019-10-02 21:00:00;out;False;9;109,88888888888889;125,11111111111111
2019-10-02 21:00:00;out;False;2;419,0;439,0
2019-10-02 21:00:00;out;False;6;0,0;29,333333333333332
2019-10-03 21:00:00;out;False;57;41,8421052631579;56,6140350877193
2019-10-03 21:00:00;out;False;18;417,0;427,3333333333333
2019-10-03 21:00:00;out;False;14;58,42857142857143;72,64285714285714
2019-10-03 21:00:00;out;False;37;0,0;26,756756756756758
2019-10-03 21:00:00;out;False;21;0,0;26,761904761904763
2019-10-03 21:00:00;out;False;8;0,0;28,5
2019-10-03 21:00:00;out;False;47;40,12765957446808;56,59574468085106
2019-10-06 21:00:00;out;False;45;41,48888888888889;55,37777777777778
2019-10-06 21:00:00;out;False;5;245,4;263,2
2019-10-06 21:00:00;out;False;20;0,0;20,95
2019-10-07 21:00:00;out;False;23;0,0;29,08695652173913
2019-10-07 21:00:00;out;False;26;0,0;22,5
2019-10-07 21:00:00;out;False;38;67,57894736842105;83,15789473684211
2019-10-07 21:00:00;out;False;48;46,25;63,895833333333336
2019-10-07 21:00:00;out;False;17;304,2352941176471;318,94117647058823
2019-10-07 21:00:00;in;False;1;65,0;74,0
2019-10-08 21:00:00;out;False;1;355,0;366,0
2019-10-08 21:00:00;out;False;25;0,0;22,64
2019-10-08 21:00:00;out;False;5;316,8;332,8
2019-10-08 21:00:00;out;False;45;47,48888888888889;61,8
2019-10-09 21:00:00;out;False;2;25,0;39,5
2019-10-10 21:00:00;out;False;10;0,0;33,2
2019-10-10 21:00:00;out;False;30;35,4;49,7
2019-10-10 21:00:00;out;False;2;413,0;423,0
2019-10-13 21:00:00;out;False;7;13,142857142857142;24,0
2019-10-13 21:00:00;out;False;12;0,0;16,5
2019-10-14 21:00:00;out;False;8;0,0;21,875
2019-10-14 21:00:00;out;False;106;26,433962264150942;41,18867924528302
2019-10-14 21:00:00;out;False;46;0,0;24,23913043478261
2019-10-14 21:00:00;out;False;2;259,0;268,5
2019-10-14 21:00:00;out;False;10;22,7;35,2
2019-10-14 21:00:00;out;False;1;980,0;992,0
2019-10-14 21:00:00;out;True;2;0,0;5,5
2019-10-15 21:00:00;out;False;52;39,51923076923077;53,28846153846154
2019-10-15 21:00:00;out;False;21;0,0;21,761904761904763
2019-10-15 21:00:00;out;False;21;0,0;26,571428571428573
2019-10-15 21:00:00;out;False;16;215,5;228,25
2019-10-15 21:00:00;out;False;54;41,666666666666664;58,94444444444444
2019-10-16 21:00:00;out;False;43;30,627906976744185;45,83720930232558
2019-10-16 21:00:00;out;False;60;0,0;23,683333333333334
2019-10-16 21:00:00;out;False;11;263,45454545454544;276,6363636363636
2019-10-16 21:00:00;out;False;1;0,0;11,0
2019-10-16 21:00:00;out;False;32;0,0;25,375
2019-10-16 21:00:00;out;False;112;38,080357142857146;53,830357142857146
2019-10-16 21:00:00;out;False;1;412,0;422,0
2019-10-17 21:00:00;out;False;2;0,0;15,5
2019-10-17 21:00:00;out;False;47;27,74468085106383;41,744680851063826
2019-10-17 21:00:00;out;False;44;0,0;25,363636363636363
2019-10-17 21:00:00;out;False;1;534,0;544,0
2019-10-17 21:00:00;in;False;1;5,0;16,0
2019-10-17 21:00:00;out;False;3;235,33333333333334;246,33333333333334
2019-10-17 21:00:00;out;False;55;44,81818181818182;60,85454545454545
2019-10-17 21:00:00;out;False;23;0,0;26,347826086956523
2019-10-17 21:00:00;out;False;6;304,8333333333333;321,5
2019-10-17 21:00:00;out;False;3;50,666666666666664;67,66666666666667
2019-10-18 21:00:00;out;False;8;285,0;302,75
2019-10-18 21:00:00;out;False;17;40,64705882352941;55,529411764705884
2019-10-18 21:00:00;out;False;36;35,19444444444444;54,083333333333336
2019-10-18 21:00:00;out;False;13;0,0;21,615384615384617
2019-10-18 21:00:00;out;False;19;0,0;33,473684210526315
2019-10-19 21:00:00;out;False;2;286,5;305,5
2019-10-19 21:00:00;out;False;19;41,31578947368421;56,31578947368421
2019-10-19 21:00:00;out;False;2;0,0;56,0
2019-10-19 21:00:00;out;False;9;0,0;29,11111111111111
2019-10-19 21:00:00;out;False;1;86,0;97,0
2019-10-20 21:00:00;out;False;5;0,0;30,0
2019-10-20 21:00:00;out;False;2;0,0;30,0
2019-10-20 21:00:00;out;False;83;44,30120481927711;60,45783132530121
2019-10-20 21:00:00;out;False;57;0,0;25,017543859649123
2019-10-20 21:00:00;out;False;5;65,0;78,8
2019-10-20 21:00:00;out;False;1;464,0;486,0
2019-10-20 21:00:00;out;False;10;196,6;210,4
2019-10-21 21:00:00;out;False;13;0,0;19,23076923076923
2019-10-21 21:00:00;out;False;30;0,0;20,433333333333334
2019-10-21 21:00:00;out;False;8;301,625;316,75
2019-10-21 21:00:00;out;False;16;55,0;68,5
2019-10-21 21:00:00;out;False;78;38,333333333333336;52,705128205128204
2019-10-22 21:00:00;out;False;41;0,0;23,829268292682926
2019-10-22 21:00:00;out;False;9;329,77777777777777;341,3333333333333
2019-10-22 21:00:00;out;False;79;41,037974683544306;54,0126582278481
2019-10-24 21:00:00;out;False;2;2,0;26,5
2019-10-24 21:00:00;out;False;53;29,9811320754717;46,64150943396226
2019-10-24 21:00:00;out;False;1;0,0;17,0
2019-10-24 21:00:00;out;False;4;431,5;444,75
2019-10-24 21:00:00;out;False;5;0,0;9,2
2019-10-24 21:00:00;out;False;4;491,75;504,75
2019-10-24 21:00:00;out;False;13;0,0;30,46153846153846
2019-10-24 21:00:00;out;True;4;0,0;2,25
2019-10-24 21:00:00;out;False;26;0,0;27,615384615384617
2019-10-24 21:00:00;out;False;47;41,148936170212764;53,829787234042556
2019-10-24 21:00:00;out;True;1;0,0;21,0
2019-10-24 21:00:00;in;False;1;3,0;18,0
2019-10-25 21:00:00;out;False;3;0,0;27,0
2019-10-25 21:00:00;out;False;5;25,8;45,6
2019-10-27 21:00:00;out;False;11;0,0;34,45454545454545
2019-10-27 21:00:00;out;False;2;919,0;931,0
2019-10-27 21:00:00;out;False;28;33,32142857142857;48,25
2019-10-28 21:00:00;out;False;5;0,0;32,8
2019-10-28 21:00:00;out;False;1;27,0;35,0
2019-10-28 21:00:00;out;False;7;22,714285714285715;36,0
2019-10-28 21:00:00;out;False;1;0,0;9,0
2019-10-29 21:00:00;out;False;1;172,0;184,0
2019-10-29 21:00:00;out;False;32;27,5625;43,53125
2019-10-29 21:00:00;out;False;5;0,0;8,4
2019-10-29 21:00:00;out;False;3;323,6666666666667;341,3333333333333
2019-10-29 21:00:00;out;False;11;43,0;56,45454545454545
2019-10-29 21:00:00;out;False;21;0,0;22,80952380952381
2019-10-29 21:00:00;out;False;2;75,5;86,5
2019-10-30 21:00:00;out;False;1;0,0;41,0
2019-10-30 21:00:00;out;False;22;33,40909090909091;46,77272727272727
2019-10-30 21:00:00;out;False;32;36,1875;49,21875
2019-10-30 21:00:00;out;False;2;13,5;28,5
2019-10-30 21:00:00;out;False;21;0,0;19,523809523809526
2019-10-30 21:00:00;out;False;7;255,0;271,14285714285717
2019-10-30 21:00:00;out;False;21;0,0;24,19047619047619
2019-11-01 21:00:00;out;False;43;26,023255813953487;40,81395348837209
2019-11-01 21:00:00;out;False;3;63,0;84,66666666666667
2019-11-01 21:00:00;out;True;2;1,0;1,0
2019-11-01 21:00:00;out;False;19;0,0;22,42105263157895
2019-11-01 21:00:00;out;True;2;0,0;7,0
2019-11-01 21:00:00;out;False;43;10,720930232558139;23,74418604651163
2019-11-01 21:00:00;out;False;6;0,0;32,666666666666664
2019-11-01 21:00:00;out;False;38;0,0;22,894736842105264
2019-11-01 21:00:00;out;True;1;219,0;222,0
2019-11-05 21:00:00;out;False;23;51,26086956521739;66,0
2019-11-05 21:00:00;out;False;8;224,0;239,875
2019-11-05 21:00:00;out;False;13;0,0;25,0
2019-11-06 21:00:00;out;False;2;259,5;275,5
2019-11-06 21:00:00;out;False;44;0,0;17,136363636363637
2019-11-06 21:00:00;out;False;1;16,0;29,0
2019-11-06 21:00:00;out;False;1;0,0;49,0
2019-11-06 21:00:00;out;False;1;276,0;292,0
2019-11-06 21:00:00;out;False;51;29,372549019607842;44,19607843137255
2019-11-10 21:00:00;out;False;22;30,772727272727273;46,95454545454545
2019-11-10 21:00:00;out;False;1;227,0;246,0
2019-11-10 21:00:00;out;False;99;25,494949494949495;41,15151515151515
2019-11-10 21:00:00;out;False;38;0,0;17,289473684210527
2019-11-10 21:00:00;out;False;11;0,0;28,181818181818183
2019-11-11 21:00:00;out;False;16;26,25;43,0625
2019-11-11 21:00:00;out;False;7;0,0;24,142857142857142
2019-11-11 21:00:00;out;False;5;0,0;29,8
2019-11-11 21:00:00;out;False;8;17,125;41,375
2019-11-12 21:00:00;out;False;24;55,5;71,79166666666667
2019-11-12 21:00:00;out;False;14;0,0;39,785714285714285
2019-11-12 21:00:00;out;False;3;346,3333333333333;362,3333333333333
2019-11-13 21:00:00;out;False;3;432,6666666666667;450,0
2019-11-13 21:00:00;out;False;1;281,0;288,0
2019-11-13 21:00:00;out;False;55;20,745454545454546;36,163636363636364
2019-11-13 21:00:00;out;False;1;51,0;75,0
2019-11-13 21:00:00;out;False;23;0,0;24,91304347826087
2019-11-13 21:00:00;out;False;8;0,0;19,625
2019-11-13 21:00:00;out;False;7;57,57142857142857;75,14285714285714
2019-11-13 21:00:00;out;False;1;489,0;510,0
2019-11-14 21:00:00;out;False;38;0,0;24,55263157894737
2019-11-14 21:00:00;out;False;30;36,03333333333333;53,96666666666667
2019-11-14 21:00:00;out;False;3;316,0;332,6666666666667
2019-11-14 21:00:00;out;False;33;34,0;51,121212121212125
2019-11-14 21:00:00;out;False;21;0,0;28,333333333333332
2019-11-14 21:00:00;out;False;5;337,4;350,0
2019-11-17 21:00:00;out;False;1;664,0;676,0
2019-11-17 21:00:00;out;False;12;0,0;29,666666666666668
2019-11-17 21:00:00;out;False;16;28,0;43,875
2019-11-18 21:00:00;out;False;17;16,41176470588235;36,8235294117647
2019-11-18 21:00:00;out;False;13;0,0;31,692307692307693
2019-11-19 21:00:00;out;False;1;24,0;39,0
2019-11-20 21:00:00;out;False;5;233,0;248,4
2019-11-20 21:00:00;out;False;13;0,0;27,923076923076923
2019-11-20 21:00:00;out;False;27;44,03703703703704;56,333333333333336
2019-11-21 21:00:00;out;False;36;31,25;49,111111111111114
2019-11-21 21:00:00;out;False;18;0,0;24,833333333333332
2019-11-21 21:00:00;out;False;2;487,5;503,5
2019-11-22 21:00:00;out;False;24;0,0;29,541666666666668
2019-11-22 21:00:00;out;False;12;0,0;31,833333333333332
2019-11-22 21:00:00;out;False;31;34,41935483870968;50,83870967741935
2019-11-22 21:00:00;out;False;37;41,351351351351354;56,945945945945944
2019-11-22 21:00:00;out;False;2;566,0;588,0
2019-11-22 21:00:00;out;True;1;0,0;0,0
2019-11-22 21:00:00;out;False;46;42,17391304347826;59,28260869565217
2019-11-22 21:00:00;out;False;28;0,0;20,035714285714285
2019-11-22 21:00:00;out;False;9;341,77777777777777;356,1111111111111
2019-11-22 21:00:00;out;False;2;316,0;327,5
2019-11-25 21:00:00;out;False;29;37,89655172413793;54,03448275862069
2019-11-25 21:00:00;out;False;17;0,0;17,705882352941178
2019-11-25 21:00:00;out;False;16;0,0;28,0625
2019-11-25 21:00:00;out;False;10;474,7;487,8
2019-11-25 21:00:00;out;False;35;34,0;52,885714285714286
2019-11-26 21:00:00;out;False;24;30,416666666666668;45,416666666666664
2019-11-26 21:00:00;out;False;36;34,388888888888886;49,916666666666664
2019-11-26 21:00:00;out;False;3;0,0;17,666666666666668
2019-11-26 21:00:00;in;False;1;6,0;35,0
2019-11-26 21:00:00;out;False;10;35,9;51,2
2019-11-26 21:00:00;out;False;23;0,0;26,347826086956523
2019-11-26 21:00:00;out;False;2;641,5;654,0
2019-11-26 21:00:00;out;False;9;0,0;21,88888888888889
2019-11-26 21:00:00;in;False;1;55,0;100,0
2019-08-07 21:00:00;in;False;1;79,0;94,0
2019-08-07 21:00:00;out;False;6;25,333333333333332;42,833333333333336
2019-08-07 21:00:00;out;False;14;0,0;18,285714285714285
2019-08-08 21:00:00;out;False;36;0,0;12,61111111111111
2019-08-08 21:00:00;out;False;25;54,48;64,28
2019-08-08 21:00:00;out;True;2;0,0;0,0
2019-08-11 21:00:00;out;False;43;48,116279069767444;61,116279069767444
2019-08-11 21:00:00;out;False;68;0,0;19,83823529411765
2019-08-12 21:00:00;out;False;63;0,0;16,015873015873016
2019-08-12 21:00:00;out;True;1;0,0;0,0
2019-08-12 21:00:00;in;False;2;102,5;113,5
2019-08-12 21:00:00;out;False;41;54,853658536585364;64,82926829268293
2019-08-13 21:00:00;in;False;3;88,0;101,0
2019-08-13 21:00:00;out;False;53;0,0;12,169811320754716
2019-08-13 21:00:00;out;False;48;61,0;73,91666666666667
2019-08-14 21:00:00;out;False;64;50,546875;60,5625
2019-08-14 21:00:00;out;False;47;0,0;18,0
2019-08-14 21:00:00;in;False;3;77,66666666666667;97,0
2019-08-15 21:00:00;out;False;19;0,0;30,736842105263158
2019-08-15 21:00:00;in;False;3;42,333333333333336;49,333333333333336
2019-08-15 21:00:00;out;False;26;54,11538461538461;65,76923076923077
2019-08-18 21:00:00;out;False;34;33,705882352941174;47,14705882352941
2019-08-18 21:00:00;out;False;17;0,0;22,235294117647058
2019-08-19 21:00:00;in;False;2;8,0;18,5
2019-08-19 21:00:00;out;False;55;46,85454545454545;59,85454545454545
2019-08-19 21:00:00;out;False;33;0,0;18,939393939393938
2019-08-20 21:00:00;out;False;49;48,36734693877551;62,6530612244898
2019-08-20 21:00:00;out;False;19;0,0;14,31578947368421
2019-08-21 21:00:00;out;False;39;39,76923076923077;53,15384615384615
2019-08-21 21:00:00;out;False;27;0,0;20,88888888888889
2019-08-22 21:00:00;out;False;42;0,0;21,976190476190474
2019-08-22 21:00:00;out;False;42;53,19047619047619;64,80952380952381
2019-08-22 21:00:00;in;False;1;27,0;36,0
2019-08-25 21:00:00;out;False;40;50,3;60,875
2019-08-25 21:00:00;out;False;14;0,0;24,642857142857142
2019-08-26 21:00:00;out;False;24;0,0;20,791666666666668
2019-08-26 21:00:00;out;False;39;55,282051282051285;67,38461538461539
2019-08-26 21:00:00;in;False;1;25,0;31,0
